evidence_status,experiment_spec_sha256,run_namespace,plan_sha256,nominal_arrival_horizon_seconds,ttft_slo_ms,e2e_slo_ms,tpot_slo_ms,phase,run_id,input_len,output_len,concurrency,request_rate,loadgen_seed,repetition,completed,failed,num_prompts,duration,request_throughput,request_goodput,input_throughput,output_throughput,total_token_throughput,actual_input_len_min,actual_input_len_max,actual_input_len_mean,input_token_abs_drift_total,input_token_net_drift_total,input_token_abs_drift_pct,arrival_span_s,realized_send_rate,drain_time_approx_s,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l4-r1,512,128,256,4.0,0,1,256,0,256,64.46834997100086,3.970940781253962,,2033.1216800020286,508.28042000050715,2541.4021000025355,512,512,512.0,0,0,0.0,63.428448156999366,4.020278083563055,1.039901814001496,41.98484843735173,40.592863497295184,57.492438252666034,63.98502614902099,7.654780879675858,7.503143251983781,9.491501198803105,9.819990805520167,7.654781811052815,6.946955996681936,13.439673053289871,20.757632966560777,1014.1420201561857,997.0771205007622,1248.8769834981213,1295.8567231042252
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l4-r2,512,128,256,4.0,0,2,256,0,256,63.59262147399568,4.025624263731346,,2061.119623030449,515.2799057576123,2576.399528788061,512,512,512.0,0,0,0.0,62.5430644070002,4.0771906912105,1.049557066995476,41.9130857618768,39.5514390002063,59.59074450038315,77.3768738028593,7.578689734157967,7.395105555122599,9.282731653517594,9.761906527514444,7.578690819391036,6.857072999991942,14.010454048911923,19.653263775689993,1004.4066819999387,978.7390655037598,1225.907506999647,1307.198421247085
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l4-r3,512,128,256,4.0,0,3,256,0,256,64.05118925900024,3.9968032281934223,,2046.3632528350322,511.59081320875805,2557.95406604379,512,512,512.0,0,0,0.0,63.01521003800008,4.046642070164128,1.0359792210001615,42.78231287534595,40.411462003248744,58.816998249312746,83.52695564717551,7.6647341463433705,7.416309889769879,9.694438068916096,10.040220109039806,7.664735096641801,6.907971001055557,14.007398103058216,19.862505823111857,1016.203549460954,982.9254355026933,1275.1731060016027,1328.1195325020235
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l4-r4,512,128,256,4.0,0,4,256,0,256,64.12249308299943,3.9923588072072698,,2044.0877092901221,511.02192732253053,2555.1096366126526,512,512,512.0,0,0,0.0,63.089913568001066,4.041850520608969,1.0325795149983605,41.54938108194983,39.70857850072207,57.14925400025095,65.08973694944869,7.607325360266073,7.4111414685071715,9.413923381923562,9.720221629130698,7.607326277804789,6.8879374957759865,13.357102749432658,20.658270438580075,1007.6797018357411,982.157748501777,1240.1846057509829,1278.3670554981654
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l4-r5,512,128,256,4.0,0,5,256,0,256,63.86165225100558,4.008665466308366,,2052.4367187498833,513.1091796874708,2565.5458984373545,512,512,512.0,0,0,0.0,62.82688063500245,4.058772255166414,1.0347716160031268,41.728306144619864,39.952098501089495,57.29284475091845,76.42914330463094,7.568837202785919,7.486749751951434,9.20878209055488,9.336264433879952,7.568838189037588,6.879440497868927,13.408826498925905,20.498851940355962,1002.9706308984316,993.8478160001978,1216.6339077484736,1229.1027994488104
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l6-r1,512,128,256,6.0,0,1,256,0,256,42.181556689996796,6.0690031399602065,,3107.3296076596257,776.8324019149064,3884.162009574532,512,512,512.0,0,0,0.0,41.11976577499445,6.201397191689972,1.061790915002348,49.095014472442244,42.89585650258232,80.71222849866899,132.50914390227985,8.880305147175884,8.723633051177305,11.310234933047267,12.408292450428538,8.880306100455012,7.9068764971452765,16.272041697811797,25.72567003197035,1176.8937681637794,1163.044369997806,1523.5610269992321,1686.416928298786
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l6-r2,512,128,256,6.0,0,2,256,0,256,43.30218428200169,5.91194195500214,,3026.9142809610958,756.7285702402739,3783.6428512013695,512,512,512.0,0,0,0.0,42.2998341929997,6.028392424341951,1.0023500890019932,45.83288341018488,43.49872700186097,62.30680975022551,76.3330584490177,8.738853525960529,8.774231244115787,10.528304275565489,10.952473710617989,8.73885553924656,7.933160002721706,16.53322995043709,23.84084765908482,1155.6672812071724,1159.895314500318,1381.7113059976691,1436.8235035999533
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l6-r3,512,128,256,6.0,0,3,256,0,256,42.82846057900315,5.977333682768537,,3060.3948455774907,765.0987113943727,3825.4935569718637,512,512,512.0,0,0,0.0,41.836910421996436,6.095096349799521,0.9915501570067136,45.197392066739894,42.494909997913055,62.27750525067677,69.85094949959594,8.677730268667654,8.65779546848347,10.486679726368958,10.674943146049495,8.677731240402542,7.850375503039686,16.681346097902853,22.68122801069694,1147.269136187532,1154.5180845023424,1381.010124252498,1398.538514696338
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l6-r4,512,128,256,6.0,0,4,256,0,256,42.97073186600028,5.957543399500598,,3050.2622205443063,762.5655551360766,3812.827775680383,512,512,512.0,0,0,0.0,41.957691352006805,6.077550784685953,1.0130405139934737,47.386390804661005,43.59911649589776,68.44291425295523,97.41401015089643,8.843334892932226,8.957574633872513,10.767696744114515,10.970247987024491,8.84333584086024,7.997869997780072,17.26633289690653,23.775718291217345,1170.4899222070537,1186.4287255011732,1414.6399660003226,1433.6864233016968
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l6-r5,512,128,256,6.0,0,5,256,0,256,43.27135596500011,5.916153868787119,,3029.070780819005,757.2676952047512,3786.3384760237564,512,512,512.0,0,0,0.0,42.27150110999355,6.032433041269845,0.9998548550065607,45.50077556658039,43.007793501601554,62.55619824696623,74.9884227527218,8.662602626814515,8.653775826770277,10.440639149624255,10.772451068105438,8.662603535064035,7.867096999689238,16.208048049156787,22.81185032916252,1145.651309172024,1148.6059194976406,1372.5550750059483,1411.8488800992052
