timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:42:01.756, 0, 95 %, 88 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:42:02.416, 0, 95 %, 87 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:42:03.432, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:42:04.448, 0, 98 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:05.470, 0, 98 %, 97 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:08.008, 0, 98 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:42:09.033, 0, 99 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:10.055, 0, 98 %, 97 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:11.086, 0, 95 %, 86 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:12.110, 0, 94 %, 86 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:13.134, 0, 98 %, 92 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:14.157, 0, 98 %, 93 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:15.181, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:16.205, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:17.229, 0, 99 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:18.252, 0, 99 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:19.276, 0, 98 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:20.300, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:21.325, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:42:22.348, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:42:23.371, 0, 99 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:24.393, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:25.419, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:26.443, 0, 98 %, 97 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:27.466, 0, 95 %, 89 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:28.491, 0, 98 %, 91 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:29.517, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:30.540, 0, 98 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:31.563, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:32.586, 0, 99 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:31.544, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:32.547, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:33.550, 0, 95 %, 87 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:34.553, 0, 95 %, 88 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:35.556, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:36.560, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:37.563, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:38.568, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:39.572, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:40.578, 0, 95 %, 87 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:41.587, 0, 95 %, 86 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:42.597, 0, 99 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:43.608, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:44.621, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:45.636, 0, 99 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:42:46.652, 0, 99 %, 97 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:47.668, 0, 99 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:48.685, 0, 95 %, 88 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:49.704, 0, 95 %, 88 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:50.723, 0, 99 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:51.743, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:52.762, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:53.782, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:54.805, 0, 98 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:55.826, 0, 99 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:56.847, 0, 98 %, 96 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:57.869, 0, 95 %, 88 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:42:58.893, 0, 95 %, 86 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:42:59.915, 0, 98 %, 95 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:00.938, 0, 99 %, 94 %, 7559 MiB, 398 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:01.355, 0, 99 %, 94 %, 7634 MiB, 323 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:02.382, 0, 98 %, 95 %, 7634 MiB, 323 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:03.406, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:04.429, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:05.453, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:06.478, 0, 95 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:07.501, 0, 94 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:08.525, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:09.549, 0, 98 %, 97 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:10.573, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:11.597, 0, 99 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:12.620, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:13.643, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:14.669, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:15.692, 0, 94 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:16.716, 0, 96 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:17.739, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:18.764, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:19.788, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:20.811, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:21.834, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:22.858, 0, 94 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:23.885, 0, 98 %, 93 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:24.909, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:25.933, 0, 98 %, 97 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:26.956, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:27.983, 0, 99 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:29.006, 0, 98 %, 97 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:30.029, 0, 98 %, 95 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:30.901, 0, 95 %, 87 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:31.927, 0, 95 %, 86 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:43:32.930, 0, 98 %, 95 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:33.933, 0, 98 %, 95 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:43:34.936, 0, 98 %, 95 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:35.939, 0, 98 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:36.942, 0, 98 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:37.948, 0, 98 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:38.951, 0, 94 %, 87 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:39.955, 0, 95 %, 88 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:40.962, 0, 98 %, 94 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:41.971, 0, 99 %, 95 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:42.981, 0, 98 %, 95 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:43.993, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:45.009, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:46.025, 0, 95 %, 89 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:47.040, 0, 95 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:48.057, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:49.076, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:50.094, 0, 98 %, 97 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:51.114, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:52.133, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:53.154, 0, 98 %, 93 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:54.174, 0, 95 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:55.195, 0, 94 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:56.216, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:57.237, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:43:58.261, 0, 2 %, 6 %, 7647 MiB, 310 MiB, [N/A], 2790 MHz, 8250 MHz, 59
