timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 14:01:54.451, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:01:55.476, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:01:56.501, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:01:57.513, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:01:58.519, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 14:01:59.524, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:02:00.528, 0, 98 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:02:01.535, 0, 99 %, 89 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:02:02.539, 0, 99 %, 73 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:02:03.543, 0, 97 %, 72 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:02:04.548, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2715 MHz, 8250 MHz, 60
2026/07/31 14:02:05.553, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2745 MHz, 8250 MHz, 61
2026/07/31 14:02:06.595, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2730 MHz, 8250 MHz, 61
2026/07/31 14:02:07.598, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:08.601, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:09.604, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:10.607, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:11.610, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:12.613, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:13.618, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:14.621, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:14.436, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:15.440, 0, 99 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:16.443, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:17.446, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:02:18.449, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
